"Handle","Title","Body (HTML)","Vendor","Product Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Inventory Qty","Variant Price","Variant Compare At Price","Image Src"
"bols041","Shopper mediano camel Audree Canvas","<p>Bolso shopper mediano Audree Canvas de algodón con detalles de poliuretano y piel vacuna con certificación LWG en color camel. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Asa de hombro desmontable. Medidas (alto x ancho x fondo): 26 x 33,5 x 13,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287943","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h3e/h76/14406642663454/515Wx515H_product_2002287943_5-20250505170124/515Wx515H-product-2002287943-5-20250505170124.jpg"
"bols041","Shopper mediano camel Audree Canvas","<p>Bolso shopper mediano Audree Canvas de algodón con detalles de poliuretano y piel vacuna con certificación LWG en color camel. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Asa de hombro desmontable. Medidas (alto x ancho x fondo): 26 x 33,5 x 13,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287943","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h11/h99/14415002697758/515Wx515H_product_2002287943_2-20250508140321/515Wx515H-product-2002287943-2-20250508140321.jpg"
"bols041","Shopper mediano camel Audree Canvas","<p>Bolso shopper mediano Audree Canvas de algodón con detalles de poliuretano y piel vacuna con certificación LWG en color camel. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Asa de hombro desmontable. Medidas (alto x ancho x fondo): 26 x 33,5 x 13,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287943","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h78/h13/14406643449886/515Wx515H_product_2002287943_6-20250505170125/515Wx515H-product-2002287943-6-20250505170125.jpg"
"bols042","Shopper mediano negro Audree Saffiano","<p>Bolso shopper mediano Audree Saffiano de poliuretano en color negro. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Dos asas de hombro extraíbles. Medidas (alto x ancho x fondo): 25 x 33,5 x 12,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002286352","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h3d/h5a/14415187935262/515Wx515H_product_2002286352-20250508150204/515Wx515H-product-2002286352-20250508150204.jpg"
"bols042","Shopper mediano negro Audree Saffiano","<p>Bolso shopper mediano Audree Saffiano de poliuretano en color negro. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Dos asas de hombro extraíbles. Medidas (alto x ancho x fondo): 25 x 33,5 x 12,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002286352","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/ha9/hdd/14334230560798/515Wx515H_product_2002286352_9-20250407160102/515Wx515H-product-2002286352-9-20250407160102.jpg"
"bols042","Shopper mediano negro Audree Saffiano","<p>Bolso shopper mediano Audree Saffiano de poliuretano en color negro. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Dos asas de hombro extraíbles. Medidas (alto x ancho x fondo): 25 x 33,5 x 12,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002286352","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hb5/h41/14265060098078/515Wx515H_product_2002286352_5-20250311190201/515Wx515H-product-2002286352-5-20250311190201.jpg"
"bols042","Shopper mediano negro Audree Saffiano","<p>Bolso shopper mediano Audree Saffiano de poliuretano en color negro. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Dos asas de hombro extraíbles. Medidas (alto x ancho x fondo): 25 x 33,5 x 12,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002286352","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h1a/hf9/14334227742750/515Wx515H_product_2002286352_6-20250407160102/515Wx515H-product-2002286352-6-20250407160102.jpg"
"bols043","Capazo grande negro Scoubidou","<p>Bolso capazo grande TOUS Scoubidou elaborado con rafia de mezcla de papel procedente de bosques sostenibles y materiales reciclados. También incorpora detalles de poliuretano en color negro. Cierre con cordón ajustable. En el interior hay un bolsillo con cremallera, dos bolsillos abiertos para pequeñas pertenencias y un portabolígrafo. Asas fijas de hombro. Medidas (alto x ancho x fondo): 23,5 x 39 x 14 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","395901569","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h65/h1e/12095086919710/product_395901569-20230223210041/product-395901569-20230223210041.jpg_515Wx515H"
"bols043","Capazo grande negro Scoubidou","<p>Bolso capazo grande TOUS Scoubidou elaborado con rafia de mezcla de papel procedente de bosques sostenibles y materiales reciclados. También incorpora detalles de poliuretano en color negro. Cierre con cordón ajustable. En el interior hay un bolsillo con cremallera, dos bolsillos abiertos para pequeñas pertenencias y un portabolígrafo. Asas fijas de hombro. Medidas (alto x ancho x fondo): 23,5 x 39 x 14 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","395901569","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h7b/h66/12095090589726/product_395901569_2-20230223210042/product-395901569-2-20230223210042.jpg_515Wx515H"
"bols043","Capazo grande negro Scoubidou","<p>Bolso capazo grande TOUS Scoubidou elaborado con rafia de mezcla de papel procedente de bosques sostenibles y materiales reciclados. También incorpora detalles de poliuretano en color negro. Cierre con cordón ajustable. En el interior hay un bolsillo con cremallera, dos bolsillos abiertos para pequeñas pertenencias y un portabolígrafo. Asas fijas de hombro. Medidas (alto x ancho x fondo): 23,5 x 39 x 14 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","395901569","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h00/h76/13418256498718/515Wx515H_product_395901569_5-20240520150126/515Wx515H-product-395901569-5-20240520150126.jpg"
"bols044","Minibolso beige Kaos Mini Lines","<p>Minibolso Kaos Mini Lines de lona en color beige. Cierre de cremallera. Asa de hombro ajustable y asa bandolera desmontable. Medidas (alto x ancho x fondo): 11,5 x 21 x 9 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002184001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h88/h9a/13787952971806/515Wx515H_product_2002184001-20241004230148/515Wx515H-product-2002184001-20241004230148.jpg"
"bols044","Minibolso beige Kaos Mini Lines","<p>Minibolso Kaos Mini Lines de lona en color beige. Cierre de cremallera. Asa de hombro ajustable y asa bandolera desmontable. Medidas (alto x ancho x fondo): 11,5 x 21 x 9 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002184001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h58/hfe/13787956510750/515Wx515H_product_2002184001_9-20241004230149/515Wx515H-product-2002184001-9-20241004230149.jpg"
"bols044","Minibolso beige Kaos Mini Lines","<p>Minibolso Kaos Mini Lines de lona en color beige. Cierre de cremallera. Asa de hombro ajustable y asa bandolera desmontable. Medidas (alto x ancho x fondo): 11,5 x 21 x 9 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002184001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h8a/h1d/13787954151454/515Wx515H_product_2002184001_2-20241004230148/515Wx515H-product-2002184001-2-20241004230148.jpg"
"bols044","Minibolso beige Kaos Mini Lines","<p>Minibolso Kaos Mini Lines de lona en color beige. Cierre de cremallera. Asa de hombro ajustable y asa bandolera desmontable. Medidas (alto x ancho x fondo): 11,5 x 21 x 9 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002184001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h4f/ha2/13787955920926/515Wx515H_product_2002184001_8-20241004230148/515Wx515H-product-2002184001-8-20241004230148.jpg"
"bols045","Bolso de hombro mediano negro TOUS Brenda","<p>Bolso de hombro bandolera mediano TOUS Brenda de poliuretano en color negro. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 19,5 x 27 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105251","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h68/ha1/13483676860446/515Wx515H_product_2002105251_9-20240612130228/515Wx515H-product-2002105251-9-20240612130228.jpg"
"bols045","Bolso de hombro mediano negro TOUS Brenda","<p>Bolso de hombro bandolera mediano TOUS Brenda de poliuretano en color negro. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 19,5 x 27 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105251","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h5b/h78/13431812849694/515Wx515H_product_2002105251_2-20240524170103/515Wx515H-product-2002105251-2-20240524170103.jpg"
"bols045","Bolso de hombro mediano negro TOUS Brenda","<p>Bolso de hombro bandolera mediano TOUS Brenda de poliuretano en color negro. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 19,5 x 27 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105251","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h56/h8b/13483674894366/515Wx515H_product_2002105251_5-20240612130228/515Wx515H-product-2002105251-5-20240612130228.jpg"
"bols045","Bolso de hombro mediano negro TOUS Brenda","<p>Bolso de hombro bandolera mediano TOUS Brenda de poliuretano en color negro. Cierre de cremallera. Bolsillo interior abierto. Asa de hombro ajustable a asa bandolera. Medidas (alto x ancho x fondo): 19,5 x 27 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105251","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hc2/h11/13431813767198/515Wx515H_product_2002105251_3-20240524170103/515Wx515H-product-2002105251-3-20240524170103.jpg"
"bols046","Bandolera pequeña negra TOUS Jane Puffy Bear","<p>Bolso bandolera pequeño TOUS Jane Puffy Bear de poliuretano en color negro. Cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 17 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132251","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h4b/h59/13621063548958/515Wx515H_product_2002132251-20240805190135/515Wx515H-product-2002132251-20240805190135.jpg"
"bols046","Bandolera pequeña negra TOUS Jane Puffy Bear","<p>Bolso bandolera pequeño TOUS Jane Puffy Bear de poliuretano en color negro. Cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 17 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132251","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/hc2/hda/13620758839326/515Wx515H_product_2002132251_2-20240805170103/515Wx515H-product-2002132251-2-20240805170103.jpg"
"bols046","Bandolera pequeña negra TOUS Jane Puffy Bear","<p>Bolso bandolera pequeño TOUS Jane Puffy Bear de poliuretano en color negro. Cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 17 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132251","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h35/h5f/13621251899422/515Wx515H_product_2002132251_9-20240805200118/515Wx515H-product-2002132251-9-20240805200118.jpg"
"bols047","Bandolera pequeña topo TOUS Jane Puffy Bear","<p>Bolso bandolera pequeño TOUS Jane Puffy Bear de poliuretano en color topo. Cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 17 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132243","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h37/h5b/13621060108318/515Wx515H_product_2002132243-20240805190135/515Wx515H-product-2002132243-20240805190135.jpg"
"bols047","Bandolera pequeña topo TOUS Jane Puffy Bear","<p>Bolso bandolera pequeño TOUS Jane Puffy Bear de poliuretano en color topo. Cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 17 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132243","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h22/hbf/13621062696990/515Wx515H_product_2002132243_2-20240805190135/515Wx515H-product-2002132243-2-20240805190135.jpg"
"bols047","Bandolera pequeña topo TOUS Jane Puffy Bear","<p>Bolso bandolera pequeño TOUS Jane Puffy Bear de poliuretano en color topo. Cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 17 x 25 x 12 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132243","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h92/h2f/13620751335454/515Wx515H_product_2002132243_6-20240805170103/515Wx515H-product-2002132243-6-20240805170103.jpg"
"bols048","Bowling mediano negro TOUS Jane Puffy Bear","<p>Bolso bowling mediano TOUS Jane Puffy Bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior abierto. Asas fijas de hombro y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 22 x 33 x 13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132351","1","170","189","https://cloud-media.tous.com/medias/sys_master/images/h7d/h95/13621555200030/515Wx515H_product_2002132351-20240805220119/515Wx515H-product-2002132351-20240805220119.jpg"
"bols048","Bowling mediano negro TOUS Jane Puffy Bear","<p>Bolso bowling mediano TOUS Jane Puffy Bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior abierto. Asas fijas de hombro y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 22 x 33 x 13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132351","1","170","189","https://cloud-media.tous.com/medias/sys_master/images/h22/hfa/13620766015518/515Wx515H_product_2002132351_2-20240805170104/515Wx515H-product-2002132351-2-20240805170104.jpg"
"bols048","Bowling mediano negro TOUS Jane Puffy Bear","<p>Bolso bowling mediano TOUS Jane Puffy Bear de poliuretano en color negro. Cierre de cremallera. Bolsillo interior abierto. Asas fijas de hombro y asa bandolera ajustable y extraíble. Medidas (alto x ancho x fondo): 22 x 33 x 13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002132351","1","170","189","https://cloud-media.tous.com/medias/sys_master/images/h7d/h53/13621557887006/515Wx515H_product_2002132351_6-20240805220120/515Wx515H-product-2002132351-6-20240805220120.jpg"
"bols049","Maletín negro Kaos Icon","<p>Bolso maletín de lona con detalles de poliuretano en color negro Kaos Icon. Cierre de cremallera. Bolsillo interior abierto y bolsillo exterior con cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y desmontable. Medidas (alto x ancho x fondo): 29 x 45 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002128051","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h73/h14/13407342428190/515Wx515H_product_2002128051-20240516130142/515Wx515H-product-2002128051-20240516130142.jpg"
"bols049","Maletín negro Kaos Icon","<p>Bolso maletín de lona con detalles de poliuretano en color negro Kaos Icon. Cierre de cremallera. Bolsillo interior abierto y bolsillo exterior con cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y desmontable. Medidas (alto x ancho x fondo): 29 x 45 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002128051","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/hda/h84/13407343607838/515Wx515H_product_2002128051_2-20240516130143/515Wx515H-product-2002128051-2-20240516130143.jpg"
"bols049","Maletín negro Kaos Icon","<p>Bolso maletín de lona con detalles de poliuretano en color negro Kaos Icon. Cierre de cremallera. Bolsillo interior abierto y bolsillo exterior con cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y desmontable. Medidas (alto x ancho x fondo): 29 x 45 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002128051","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/ha6/h9c/13407345967134/515Wx515H_product_2002128051_8-20240516130143/515Wx515H-product-2002128051-8-20240516130143.jpg"
"bols049","Maletín negro Kaos Icon","<p>Bolso maletín de lona con detalles de poliuretano en color negro Kaos Icon. Cierre de cremallera. Bolsillo interior abierto y bolsillo exterior con cierre de cremallera. Asas de mano fijas y asa bandolera ajustable y desmontable. Medidas (alto x ancho x fondo): 29 x 45 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002128051","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/hf2/hf2/13407344787486/515Wx515H_product_2002128051_6-20240516130143/515Wx515H-product-2002128051-6-20240516130143.jpg"
"bols050","Capazo grande beige Kaos Icon","<p>Bolso capazo grande de lona Kaos Icon en color beige y detalles en poliuretano. Cierre de cremallera. Asa de hombro fija.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002022001","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h5f/h2a/12797284843550/515Wx515H_product_2002022001-20231026190039/515Wx515H-product-2002022001-20231026190039.jpg"
"bols050","Capazo grande beige Kaos Icon","<p>Bolso capazo grande de lona Kaos Icon en color beige y detalles en poliuretano. Cierre de cremallera. Asa de hombro fija.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002022001","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hea/h2d/12797285302302/515Wx515H_product_2002022001_2-20231026190039/515Wx515H-product-2002022001-2-20231026190039.jpg"
"bols050","Capazo grande beige Kaos Icon","<p>Bolso capazo grande de lona Kaos Icon en color beige y detalles en poliuretano. Cierre de cremallera. Asa de hombro fija.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002022001","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/heb/hd1/12798322671646/515Wx515H_product_2002022001_5-20231027000051/515Wx515H-product-2002022001-5-20231027000051.jpg"
"bols051","Clutch negro Kaos Icon","<p>Bolso clutch TOUS Kaos Icon de lona con estampado Kaos en color negro y gris con detalles en poliuretano. Cierre de cremallera. Asa de cadena extraíble de hombro o mano. Medidas (alto x ancho x fondo): 16 x 26 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910199","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h76/h75/12540218474526/515Wx515H_product_395910199-20230728190038/515Wx515H-product-395910199-20230728190038.jpg"
"bols051","Clutch negro Kaos Icon","<p>Bolso clutch TOUS Kaos Icon de lona con estampado Kaos en color negro y gris con detalles en poliuretano. Cierre de cremallera. Asa de cadena extraíble de hombro o mano. Medidas (alto x ancho x fondo): 16 x 26 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910199","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h92/h67/12540221685790/515Wx515H_product_395910199_2-20230728190038/515Wx515H-product-395910199-2-20230728190038.jpg"
"bols051","Clutch negro Kaos Icon","<p>Bolso clutch TOUS Kaos Icon de lona con estampado Kaos en color negro y gris con detalles en poliuretano. Cierre de cremallera. Asa de cadena extraíble de hombro o mano. Medidas (alto x ancho x fondo): 16 x 26 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910199","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h03/h65/12666166640670/515Wx515H_product_395910199_9-20230912130040/515Wx515H-product-395910199-9-20230912130040.jpg"
"bols051","Clutch negro Kaos Icon","<p>Bolso clutch TOUS Kaos Icon de lona con estampado Kaos en color negro y gris con detalles en poliuretano. Cierre de cremallera. Asa de cadena extraíble de hombro o mano. Medidas (alto x ancho x fondo): 16 x 26 x 7 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910199","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h30/h61/12666166509598/515Wx515H_product_395910199_6-20230912130040/515Wx515H-product-395910199-6-20230912130040.jpg"
"bols052","Bandolera Sherton de Piel marrón","<p>Bolso bandolera TOUS Sherton de piel grabada con oso simulando efecto cocodrilo en color marrón. Asa bandolera ajustable. Cierre con cremallera. Dos bolsillos interiores, uno de los cuáles con cremallera. Medidas: 16 x 22 x 6 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000839143","1","125","139","https://www.tous.com/es-es/bandolera-sherton-de-piel-marron/p/2000839143-C.html?srsltid=AfmBOooMSbT40udtxszfHBJPtoBmtF-vKnpbtjJYxIf56VzOOVb1NyVh"
"bols052","Bandolera Sherton de Piel marrón","<p>Bolso bandolera TOUS Sherton de piel grabada con oso simulando efecto cocodrilo en color marrón. Asa bandolera ajustable. Cierre con cremallera. Dos bolsillos interiores, uno de los cuáles con cremallera. Medidas: 16 x 22 x 6 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000839143","1","125","139","https://static.tous.com/photoweb/pub/995890622/5/W/fullres.jpg?w=1000"
"bols053","Bolsa de bebé Kaos New Colores en color rosa","<p>Bolsa de bebé TOUS Kaos New Colores modelo Catri en color rosa. Incluye tiras en la bandolera adaptables a cualquier cochecito. Vinilo hidrófugo combinado con piel bovina. Medidas: 40x25x20 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000901613","1","116","129","https://www.tous.com/es-es/bolsa-de-bebe-kaos-new-colores-en-color-rosa/p/2000901613-C.html"
"bols053","Bolsa de bebé Kaos New Colores en color rosa","<p>Bolsa de bebé TOUS Kaos New Colores modelo Catri en color rosa. Incluye tiras en la bandolera adaptables a cualquier cochecito. Vinilo hidrófugo combinado con piel bovina. Medidas: 40x25x20 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000901613","1","116","129","https://static.tous.com/photoweb/pub/295810280/5/W/fullres.jpg?w=1000"
"bols054","Bolsa de bebé Kaos New Colores en color antracita-negro","<p>Bolsa de bebé TOUS Kaos New Colores modelo Catri en color antracita-negro. Incluye tiras en la bandolera adaptables a cualquier cochecito. Vinilo hidrófugo combinado con piel bovina. Medidas: 40x25x20 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000901647","1","116","129","https://www.tous.com/es-es/bolsa-de-bebe-kaos-new-colores-en-color-antracita-negro/p/2000901647-C.html"
"bols054","Bolsa de bebé Kaos New Colores en color antracita-negro","<p>Bolsa de bebé TOUS Kaos New Colores modelo Catri en color antracita-negro. Incluye tiras en la bandolera adaptables a cualquier cochecito. Vinilo hidrófugo combinado con piel bovina. Medidas: 40x25x20 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000901647","1","116","129","https://static.tous.com/photoweb/pub/295810281/5/W/fullres.jpg?w=1000"
"bols055","Bolsa de bebé Kaos New Colores en color antracita-negro","<p>Bolsa de bebé TOUS Kaos New Colores modelo Catri en color piedra-piedra. Incluye tiras en la bandolera adaptables a cualquier cochecito. Vinilo hidrófugo combinado con piel bovina. Medidas: 40x25x2 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000901648","1","116","129","https://www.tous.com/es-es/bolsa-de-bebe-kaos-new-colores-en-color-piedra/p/2000901648-C.html"
"bols055","Bolsa de bebé Kaos New Colores en color antracita-negro","<p>Bolsa de bebé TOUS Kaos New Colores modelo Catri en color piedra-piedra. Incluye tiras en la bandolera adaptables a cualquier cochecito. Vinilo hidrófugo combinado con piel bovina. Medidas: 40x25x2 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2000901648","1","116","129","https://static.tous.com/photoweb/pub/295810282/5/W/fullres.jpg?w=1000"
"bols056","Mochila Kaos New Colores de Nylon en color rosa","<p>Mochila TOUS Kaos New Colores de tejido hidrófugo, nylon y estampado Kaos New combinado con piel bovina. Color rosa. Cierre cremallera. Bolsillos exteriores: uno con cierre cremallera. Bolsillos interiores: uno con cierre cremallera, dos sin cierre. Medidas: 41x32x13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001038113","1","89","99","https://www.tous.com/es-es/mochila-kaos-new-colores-de-nylon-en-color-rosa/p/2001038113-C.html"
"bols056","Mochila Kaos New Colores de Nylon en color rosa","<p>Mochila TOUS Kaos New Colores de tejido hidrófugo, nylon y estampado Kaos New combinado con piel bovina. Color rosa. Cierre cremallera. Bolsillos exteriores: uno con cierre cremallera. Bolsillos interiores: uno con cierre cremallera, dos sin cierre. Medidas: 41x32x13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001038113","1","89","99","https://static.tous.com/photoweb/pub/695810039/5/W/fullres.jpg?w=1000"
"bols057","Bandolera Sherton de Piel en color negro","<p>Bolso bandolera TOUS Sherton modelo Nika en piel bovina en color negro. Cierre con cremallera. Un departamento interior con cremallera. Con forro y bandolera. Medidas: 16 x 22 x 6 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001066751","1","125","139","https://www.tous.com/es-es/bandolera-sherton-de-piel-en-color-negro/p/2001066751-C.html"
"bols057","Bandolera Sherton de Piel en color negro","<p>Bolso bandolera TOUS Sherton modelo Nika en piel bovina en color negro. Cierre con cremallera. Un departamento interior con cremallera. Con forro y bandolera. Medidas: 16 x 22 x 6 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001066751","1","125","139","https://static.tous.com/photoweb/pub/495900115/5/W/fullres.jpg?w=1000"
"bols058","Mochila beige Kaos Icon","<p>Mochila TOUS Kaos Icon de lona con estampado en beige y gris con detalles en poliuretano. Compartimento principal con cierre de solapa magnético y cordón ajustable. Bolsillo exterior con cierre de cremallera y bolsillo interior abierto. Asa fija de mano y correas de hombro ajustables. Medidas (alto x ancho x fondo): 34 x 36 x 23 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001405103","1","179","199","https://www.tous.com/es-es/mochila-beige-kaos-icon/p/2001405103-C.html"
"bols058","Mochila beige Kaos Icon","<p>Mochila TOUS Kaos Icon de lona con estampado en beige y gris con detalles en poliuretano. Compartimento principal con cierre de solapa magnético y cordón ajustable. Bolsillo exterior con cierre de cremallera y bolsillo interior abierto. Asa fija de mano y correas de hombro ajustables. Medidas (alto x ancho x fondo): 34 x 36 x 23 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001405103","1","179","199","https://static.tous.com/photoweb/pub/395910183/1/W/fullres.jpg?w=1000"
"bols058","Mochila beige Kaos Icon","<p>Mochila TOUS Kaos Icon de lona con estampado en beige y gris con detalles en poliuretano. Compartimento principal con cierre de solapa magnético y cordón ajustable. Bolsillo exterior con cierre de cremallera y bolsillo interior abierto. Asa fija de mano y correas de hombro ajustables. Medidas (alto x ancho x fondo): 34 x 36 x 23 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001405103","1","179","199","https://static.tous.com/photoweb/pub/395910183/6/W/fullres.jpg?w=1000"
"bols059","Mochila negra Kaos Icon","<p>Mochila TOUS Kaos Icon de lona con estampado en negro y gris con detalles en poliuretano. Compartimento principal con cierre de solapa magnético y cordón ajustable. Bolsillo exterior con cierre de cremallera y bolsillo interior abierto. Asa fija de mano y correas de hombro ajustables. Medidas (alto x ancho x fondo): 34 x 36 x 23 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2001405153","1","179","199","https://www.tous.com/es-es/mochila-negra-kaos-icon/p/2001405153-C.html"
